trade_id,counterparty_id,counterparty_name,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,trader_id
TRD007429,CP042,Marion S.A.R.L.,FR0000000109,2024-06-12,2024-06-14,Equities,576420.68,128.8955,4472,128.75,129.0543,128.9022,3240574,29.83,A,0,Consumer Discretionary,54.2,TR021
TRD007122,CP031,Lebon et Fils,FR0000000004,2024-03-19,2024-03-21,fx,34469.86,1.4307,24093,1.42836,1.4331,1.4307,4971589,29.86,,0,Utilities,38.1,TR017
TRD008737,CP026,Menard S.A.,FR0000000115,2024-03-25,2024-03-27,bond,2047731.71,104.5081,19594,104.4013,104.6301,104.5157,1867206,#VALUE!,AA,0,Energy,15.5,TR019
TRD008233,CP030,Marie,FR0000000053,2024-02-26,2024-02-28,equity,-147606.89,26.0974,5656,26.02,26.1439,26.0819,1659049,60.33,A,0,Technology,58.0,TR016
TRD004877,CP033,Dupuy,FR0000000091,2024-02-29,2024-03-04,DERIV,219525.93,34.6474,6336,34.6371,34.7111,34.6741,3171672,55.08,CCC,0,Consumer Discretionary,8.0,TR003
TRD003048,CP020,Foucher,FR0000000040,2024-03-26,2024-03-28,fx,56024.11,1.4484,38680,1.446752,1.4523,1.4495,1261596,61.89,,0,Industrials,39.5,TR012
TRD005982,CP027,Roussel,FR0000000118,2024-03-18,2024-03-20,bond,1725779.88,90.7207,19023,90.6885,90.74,90.7142,322469,81.58,,0,Healthcare,67.5,TR015
TRD007904,CP026,Menard S.A.,FR0000000044,2024-01-08,2024-01-10,derivative,932718.88,41.903,22259,41.8937,41.9373,41.9155,4134121,12.75,AA,0,Energy,9.4,TR005
TRD005177,CP028,Maurice,FR0000000066,2024-05-10,2024-05-13,Derivative,1018704.25,35.7553,28491,35.7205,35.8713,35.7959,4292611,11.34,B,0,Consumer Discretionary,11.9,TR015
TRD004922,CP034,Fabre,FR0000000095,2024-04-12,2024-04-15,equity,21552270.14,482.672,44652,482.01,483.3208,482.6654,1320702,,CCC,0,Consumer Discretionary,20.8,TR006
TRD004800,CP020,Foucher,FR0000000054,2024-06-26,2024-06-28,derivative,490411.67,15.9686,30711,15.9271,15.9923,15.9597,759425,70.82,AAA,0,Industrials,37.5,TR020
TRD004649,CP014,Fouquet SA,FR0000000082,2024-03-04,2024-03-06,bond,2620088.69,91.2446,28715,90.9492,91.324,91.1366,3113894,18.91,B,1,Healthcare,40.4,TR016
TRD000305,CP035,Hernandez SARL,FR0000000073,2024-03-07,2024-03-11,equity,24465600.19,731.6268,33440,730.4,733.4673,731.9336,4320861,40.64,,0,Industrials,37.7,TR003
TRD006003,CP035,Hernandez SARL,FR0000000104,2024-05-08,2024-05-10,equity,12828888.64,1770.4266,16814,762.37,763.0822,762.7261,1951162,6.73,CCC,1,Industrials,41.9,TR010
TRD007381,CP014,Fouquet SA,FR0000000062,2024-02-19,2024-02-21,Equity,16697002.04,525.6084,31767,525.26,526.0135,525.6368,4860206,21.8,B,0,Healthcare,38.7,TR015
TRD006349,CP022,Gros Cohen SARL,FR0000000018,2024-06-03,2024-06-05,derivative,824443.18,33.3243,24740,33.2789,33.3797,33.3293,4388807,46.19,,0,Energy,14.2,TR020
TRD008068,CP041,Jacquot S.A.R.L.,FR0000000011,2024-05-06,2024-05-08,FOREX,37098.6,0.8476,43769,0.845839,0.8481,0.847,1729409,19.62,B,0,Industrials,10.7,TR024
TRD005351,CP007,Wagner SARL,FR0000000137,2024-01-15,2024-01-17,fx,33216.14,0.8447,39323,0.842583,0.846,0.8443,4797759,64.66,,0,Technology,55.6,TR005
TRD001260,CP007,Wagner SARL,FR0000000030,2024-06-27,2024-07-01,FI,1250877.12,98.1542,12744,97.7955,98.2169,98.0062,3040989,74.99,BBB,0,Technology,50.8,TR013
TRD003388,CP002,Maillot,FR0000000095,2024-04-24,2024-04-26,equity,7416862.6,517.1789,14341,516.19,518.6145,517.4023,1705821,19.84,,0,Financials,37.7,TR005
TRD005909,CP033,Dupuy,FR0000000037,2024-06-24,2024-06-26,equity,3055148.42,169.3072,18045,169.05,169.5057,169.2779,40802,26.44,CCC,1,Consumer Discretionary,17.0,TR011
TRD002405,CP015,Traore,FR0000000045,2024-06-10,2024-06-12,equity,2456828.76,79.3934,30945,79.3,79.6928,79.4964,3874735,34.16,BB,0,Financials,39.9,TR022
TRD008440,CP010,Allard,FR0000000025,2024-02-19,2024-02-21,fx,9386.9,1.4281,6573,1.427049,1.429,1.428,1379280,58.74,,0,Financials,59.9,TR012
TRD004831,CP047,Bernard S.A.,FR0000000093,2024-06-04,2024-06-06,equity,5381589.32,200.2899,26869,200.04,200.3438,200.1919,1548451,64.43,,0,Industrials,17.2,TR009
TRD004418,CP008,Dufour S.A.R.L.,FR0000000114,2024-03-11,2024-03-13,DERIV,919332.91,19.412,47359,19.341,19.4359,19.3884,1104439,80.55,BBB,1,Technology,39.4,TR006
TRD002537,CP001,Ruiz SA,FR0000000028,2024-05-13,2024-05-15,EQUITY,2114676.74,69.0642,30619,68.84,69.1395,68.9898,3237658,12.57,B,0,Technology,15.6,TR024
TRD004282,CP043,Noël S.A.R.L.,FR0000000085,2024-04-10,2024-04-12,bond,4058924.95,114.9186,35320,114.8873,115.1973,115.0423,658502,73.77,A,0,Healthcare,38.2,TR020
TRD003445,CP042,Marion S.A.R.L.,FR0000000049,2024-04-18,2024-04-22,equity,12751810.66,298.4206,42731,297.83,298.781,298.3055,299926,,A,0,Consumer Discretionary,59.3,TR022
TRD007461,CP019,Pelletier et Fils,FR0000000046,2024-01-10,2024-01-12,Equities,3059376.12,551.736,5545,550.55,552.8746,551.7123,4179247,75.8,A,0,Real Estate,70.7,TR005
TRD007073,CP001,Ruiz SA,FR0000000144,2024-03-21,2024-03-25,DERIV,1155820.3,25.2357,45801,25.1507,25.2496,25.2002,4690190,13.7,B,0,Technology,10.6,TR020
TRD003097,CP034,Fabre,FR0000000018,2024-04-26,2024-04-29,fx,14130.87,0.9526,14834,0.950674,0.9529,0.9518,2761711,,CCC,0,Consumer Discretionary,21.1,TR019
TRD003931,CP037,Guichard Rey S.A.S.,FR0000000065,2024-04-10,2024-04-12,equity,4197065.41,356.5598,11771,356.45,356.6617,356.5558,1900087,,BBB,1,Real Estate,38.5,TR012
TRD005633,CP047,Bernard S.A.,FR0000000137,2024-06-19,2024-06-21,equity,9436607.94,356.327,26483,356.12,356.5926,356.3563,1993312,,B,0,Industrials,18.3,TR008
TRD005621,CP037,Guichard Rey S.A.S.,FR0000000096,2024-05-08,2024-05-10,bond,229892.85,114.2041,2013,114.0677,114.2795,114.1736,3838773,31.36,BBB,0,Real Estate,41.4,TR008
TRD002336,CP008,Dufour S.A.R.L.,FR0000000020,2024-01-30,2024-02-01,derivative,666679.55,39.2742,16975,39.2661,39.3251,39.2956,4723798,6.94,,0,Technology,44.4,TR016
TRD002532,CP025,Pereira,FR0000000009,2024-04-02,2024-04-04,BOND,305426.56,100.1727,3049,100.1321,100.2108,100.1714,2448882,21.77,BBB,0,Industrials,58.9,TR013
TRD003070,CP020,Foucher,FR0000000142,2024-04-25,2024-04-29,equity,20895558.38,651.9675,32050,650.46,653.4027,651.9314,129160,65.33,,1,Industrials,39.7,TR017
TRD006793,CP014,Fouquet SA,FR0000000084,2024-03-11,2024-03-13,EQ,12277556.83,638.9569,19215,637.52,639.3075,638.4137,1669737,48.53,B,0,Healthcare,39.6,TR003
TRD004741,CP045,Leclerc S.A.S.,FR0000000092,2024-02-06,2024-02-08,derivative,775252.15,38.7413,20011,38.6402,38.7952,38.7177,1497554,,AA,0,Financials,22.0,TR005
TRD001117,CP021,Bonnet SA,FR0000000096,2024-01-31,2024-02-02,fx,26982.09,1.1675,23111,1.166185,1.1711,1.1686,3815526,64.99,BB,0,Financials,57.1,TR005
TRD005871,CP017,Bègue,FR0000000137,2024-03-05,2024-03-07,Foreign Exchange,513.04,1.1987,428,1.197459,1.1997,1.1986,3728359,15.03,A,0,Utilities,27.3,TR014
TRD008389,CP012,Lacroix,FR0000000037,2024-06-26,2024-06-28,derivative,9827.68,24.3863,403,24.3177,24.3947,24.3562,907570,62.85,BB,0,Technology,67.6,TR011
TRD007913,CP014,Fouquet SA,FR0000000083,2024-03-05,2024-03-07,equity,11037999.11,491.0588,34279,321.9,322.1167,322.0083,4307908,39.24,B,0,Healthcare,46.3,TR018
TRD000433,CP007,Wagner SARL,FR0000000114,2024-05-23,2024-05-27,bond,4248914.7,94.3679,45025,94.2411,94.4603,94.3507,4156448,70.13,,0,Technology,57.9,TR021
TRD005569,CP004,Paul Bertin SARL,FR0000000119,2024-06-26,2024-06-28,bond,1547617.83,96.7624,15994,96.5762,96.8011,96.6886,2858620,14.77,BB,0,Healthcare,12.4,TR006
TRD001001,CP017,Bègue,FR0000000088,2024-02-19,2024-02-21,fx,30222.12,1.341,22537,1.340405,1.3438,1.3421,3587863,#VALUE!,A,0,Utilities,20.4,TR021
TRD003464,CP006,Moulin,FR0000000080,2024-01-15,2024-01-17,fx,27807.33,1.1649,23871,1.163661,1.1676,1.1656,4854801,5.44,BBB,1,Energy,26.1,TR009
TRD008515,CP005,Duhamel,FR0000000141,2024-01-26,2024-01-29,bond,424845.86,90.489,4695,90.4552,90.5701,90.5127,954486,61.71,,0,Healthcare,69.7,TR008
TRD001722,CP004,Paul Bertin SARL,FR0000000134,2024-03-12,2024-03-14,derivative,1111029.77,32.0588,34656,32.0087,32.1379,32.0733,2699714,47.43,BB,0,Healthcare,15.4,TR023
TRD004600,CP043,Noël S.A.R.L.,FR0000000147,2024-03-08,2024-03-11,equity,153315.15,70.6196,2171,70.46,70.7091,70.5846,4154382,,A,0,Healthcare,38.0,TR013
TRD006854,CP032,Tessier,FR0000000081,2024-02-15,2024-02-19,bond,2683429.4,111.8049,24001,111.7145,111.9033,111.8089,4167853,59.49,,0,Technology,27.3,TR018
TRD007672,CP013,Berger,FR0000000076,2024-02-16,2024-02-19,FI,2731140.72,95.1153,28714,95.0044,95.434,95.2192,2750078,14.39,AA,0,Healthcare,13.4,TR003
TRD006098,CP041,Jacquot S.A.R.L.,FR0000000082,2024-02-07,2024-02-09,equity,3205622.71,759.0866,4223,757.95,759.5721,758.7611,3145246,11.35,B,0,Industrials,10.2,TR024
TRD000264,CP034,Fabre,FR0000000062,2024-02-09,2024-02-12,equity,28150273.24,648.8032,43388,647.26,649.9207,648.5903,4182265,30.57,CCC,1,Consumer Discretionary,nd,TR010
TRD007687,CP036,Chevalier Lamy et Fils,FR0000000085,2024-03-01,2024-03-04,equity,2843045.43,133.5641,21286,133.51,133.5815,133.5457,2336220,19.8,BBB,0,Financials,69.8,TR006
TRD002777,CP008,Dufour S.A.R.L.,FR0000000101,2024-02-22,2024-02-26,equity,2837010.81,186.0701,15247,185.82,186.2237,186.0219,2502649,,BBB,0,Technology,47.1,TR008
TRD000619,CP038,Maréchal,FR0000000050,2024-01-19,2024-01-22,bond,4958484.01,104.1961,47588,104.1209,104.293,104.207,379692,54.67,,0,Technology,35.6,TR002
TRD006852,CP012,Lacroix,FR0000000034,2024-03-07,2024-03-11,fx,51684.56,1.4704,35150,1.468413,1.475,1.4717,1069241,32.48,BB,1,Technology,74.9,TR003
TRD004057,CP034,Fabre,FR0000000048,2024-01-30,2024-02-01,Equities,13138473.39,724.0424,18146,723.15,724.2205,723.6852,4297769,7.81,CCC,1,Consumer Discretionary,25.2,TR006
TRD006501,CP047,Bernard S.A.,FR0000000061,2024-05-06,2024-05-08,bond,2854356.31,95.5817,29863,95.3864,95.7537,95.57,1492544,78.73,B,1,Industrials,21.9,TR024
TRD003944,CP025,Pereira,FR0000000040,2024-02-26,2024-02-25,bond,1943862.78,88.7487,21903,88.4881,88.8095,88.6488,2282163,8.51,BBB,0,Industrials,58.7,TR009
TRD007927,CP038,Maréchal,FR0000000047,2024-06-17,2024-06-19,BOND,1663127.71,111.9499,14856,111.5759,112.0448,111.8103,152972,83.49,AA,0,Technology,42.2,TR013
TRD004013,CP009,Dias Guillaume et Fils,FR0000000031,2024-06-05,2024-06-07,derivative,22748.88,3.693,6160,3.6855,3.6982,3.6919,2483803,,A,0,Utilities,56.6,TR008
TRD003121,CP006,Moulin,FR0000000122,2024-04-16,2024-04-18,fx,50012.02,1.2686,39423,1.266503,1.2723,1.2694,1097550,17.52,,0,Energy,20.0,TR023
TRD000263,CP039,Laroche Gilbert S.A.R.L.,FR0000000073,2024-06-17,2024-06-19,derivative,626959.52,34.4124,18219,34.3785,34.4702,34.4244,2516441,56.25,BBB,0,Utilities,75.0,TR007
TRD005634,CP019,Pelletier et Fils,FR0000000078,2024-05-16,2024-05-20,OPT,1010678.02,20.298,49792,20.2877,20.3062,20.297,3854917,81.66,A,0,Real Estate,69.4,TR003
TRD008262,CP002,Maillot,FR0000000064,2024-02-09,2024-02-12,EQUITY,26664872.69,567.2653,47006,566.73,568.6886,567.7093,1203603,49.04,A,0,Financials,35.1,TR016
TRD007749,CP019,Pelletier et Fils,FR0000000129,2024-07-01,2024-07-03,DERIV,180708.23,4.8319,37399,4.8271,4.8369,4.832,284220,75.5,A,0,Real Estate,70.4,TR016
TRD000547,CP030,Marie,FR0000000022,2024-06-17,2024-06-19,equity,10057771.78,384.5596,26154,383.07,384.7637,383.9168,2159376,59.95,,0,Technology,57.3,TR003
TRD003955,CP030,Marie,FR0000000094,2024-06-13,2024-06-17,Derivatives,406898.26,34.3519,11845,34.2781,34.3795,34.3288,744920,82.55,A,0,Technology,59.6,TR017
TRD002397,CP029,Le Goff,FR0000000007,2024-02-01,2024-02-05,EQ,9609546.98,283.3588,33913,283.16,284.4047,283.7824,3347107,80.32,BBB,0,Technology,34.0,TR018
TRD003611,CP009,Dias Guillaume et Fils,FR0000000118,2024-01-29,2024-01-31,fx,39152.71,0.8549,45798,0.85144,0.8553,0.8534,2846182,,A,0,Utilities,53.4,TR007
TRD006340,CP032,Tessier,FR0000000040,2024-01-22,2024-01-24,Fx,28420.38,0.9243,30748,0.923329,0.927,0.9252,4475838,40.85,A,0,Technology,24.6,TR023
TRD007117,CP029,Le Goff,FR0000000139,2024-04-05,2024-04-08,FOREX,54565.65,1.3833,39446,1.382952,1.3858,1.3844,3310953,32.6,BBB,0,Technology,40.2,TR007
TRD008565,CP007,Wagner SARL,FR0000000072,2024-04-26,2024-04-29,DERIV,326652.15,36.5301,8942,36.4411,36.6107,36.5259,4982431,19.21,BBB,0,Technology,52.3,TR001
TRD007585,CP018,Moreau SA,FR0000000029,2024-01-29,2024-01-31,equity,21646455.9,545.5531,39678,544.83,545.8263,545.3282,2391081,,A,0,Healthcare,13.3,TR001
TRD000645,CP027,Roussel,FR0000000064,2024-02-15,2024-02-19,Fixed Income,4857357.71,112.1973,43293,111.9989,112.4245,112.2117,376284,19.68,BBB,0,Healthcare,72.1,TR008
TRD007996,CP001,Ruiz SA,FR0000000094,2024-01-04,2024-01-08,Fixed Income,4507493.24,103.9575,43359,103.7665,104.0237,103.8951,1015907,64.82,B,0,Technology,15.3,TR016
TRD002094,CP013,Berger,FR0000000110,2024-05-01,2024-05-03,fx,35411.56,0.8207,43148,0.820148,0.8231,0.8216,1522127,23.11,,1,Healthcare,13.1,TR010
TRD008075,CP009,Dias Guillaume et Fils,FR0000000021,2024-05-06,2024-05-08,DERIV,1083649.19,41.4144,26166,41.3927,41.4669,41.4298,1324454,19.01,A,0,Utilities,58.0,TR012
TRD006888,CP001,Ruiz SA,FR0000000015,2024-01-22,2024-01-24,derivative,978941.35,31.4388,31138,31.3364,31.4701,31.4032,4651511,79.44,B,0,Technology,17.8,TR015
TRD003793,CP027,Roussel,FR0000000145,2024-04-10,2024-04-12,Derivative,106006.42,26.1486,4054,26.0551,26.1756,26.1153,1849209,5.15,BBB,0,Healthcare,67.0,TR023
TRD007203,CP014,Fouquet SA,FR0000000040,2024-04-24,2024-04-26,Derivative,156623.35,37.4697,4180,37.4294,37.5032,37.4663,1995806,56.21,B,0,Healthcare,45.7,TR017
TRD002727,CP040,Bailly,FR0000000095,2024-05-14,2024-05-16,Fixed Income,3313515.82,87.1565,38018,87.1233,87.1985,87.1609,2631116,52.45,D,0,Technology,13.8,TR023
TRD007202,CP043,Noël S.A.R.L.,FR0000000090,2024-06-11,2024-06-13,derivative,23387.94,2.152,10868,2.1476,2.1528,2.1502,539525,73.72,A,0,Healthcare,43.0,TR017
TRD006194,CP045,Leclerc S.A.S.,FR0000000121,2024-05-23,2024-05-27,equity,27065997.77,613.7832,44097,612.5,614.4161,613.458,3317607,,AA,0,Financials,27.5,TR019
TRD000712,CP032,Tessier,FR0000000098,2024-04-19,2024-04-22,Bond,1585527.51,96.2793,16468,96.1985,96.2956,96.2471,2443239,71.54,A,0,Technology,26.3,TR010
TRD002428,CP002,Maillot,FR0000000043,2024-05-14,2024-05-16,BOND,4143513.28,95.1766,43535,95.1577,95.2378,95.1977,358157,46.86,A,0,Financials,39.1,TR011
TRD002840,CP037,Guichard Rey S.A.S.,FR0000000033,2024-02-26,2024-02-28,OPT,43421.07,9.3985,4620,9.372,9.4065,9.3893,2146438,32.66,BBB,0,Real Estate,46.6,TR008
TRD005459,CP025,Pereira,FR0000000105,2024-05-20,2024-05-22,Foreign Exchange,14232.32,1.0323,13787,1.031525,1.0365,1.034,1234760,54.77,BBB,0,Industrials,59.7,TR008
TRD008274,CP014,Fouquet SA,FR0000000074,2024-05-13,2024-05-15,DERIV,641488.85,20.2945,31609,20.251,20.3519,20.3015,4205021,18.86,B,0,Healthcare,39.6,TR002
TRD001493,CP032,Tessier,FR0000000032,2024-01-05,2024-01-08,FI,3530884.01,97.0503,36382,96.8928,97.0957,96.9942,1544150,22.78,A,0,Technology,27.4,TR023
TRD003528,CP008,Dufour S.A.R.L.,FR0000000132,2024-06-25,2024-06-27,Foreign Exchange,9550.54,1.3309,7176,1.330459,1.3342,1.3323,1881137,28.13,BBB,0,Technology,37.5,TR010
TRD007444,CP033,Dupuy,FR0000000093,2024-04-16,2024-04-18,Bond,4141089.62,85.5544,48403,85.4116,85.8359,85.6238,1604902,29.65,CCC,1,Consumer Discretionary,8.1,TR013
TRD000974,CP014,Fouquet SA,FR0000000066,2024-02-22,2024-02-26,derivative,1049779.82,41.7225,25161,41.7113,41.7366,41.724,4228995,31.05,B,0,Healthcare,42.9,TR015
TRD003003,CP016,Gros,FR0000000149,2024-04-01,2024-04-03,derivative,786430.38,43.4636,18094,43.4433,43.4836,43.4635,2680073,32.34,,0,Healthcare,40.1,TR018
TRD001641,CP038,Maréchal,FR0000000029,2024-03-04,2024-03-06,equity,659876.7,17.6759,37332,17.64,17.6902,17.6651,32230,84.94,AA,0,Technology,34.9,TR001
TRD006424,CP046,Boucher Charpentier SARL,FR0000000084,2024-05-09,2024-05-13,fx,4375.04,0.9757,4484,0.975261,0.9774,0.9763,4521200,31.28,BB,1,Healthcare,15.0,TR020
TRD000936,CP012,Lacroix,FR0000000076,2024-03-11,2024-03-13,Derivatives,51509.53,21.1625,2434,21.1445,21.1976,21.1711,3333688,52.66,BB,1,Technology,70.0,TR008
TRD000239,CP021,Bonnet SA,FR0000000035,2024-03-19,2024-03-21,bond,3431327.63,107.1319,32029,106.9706,107.2344,107.1025,3003269,56.93,,0,Financials,51.9,TR008
TRD007947,CP036,Chevalier Lamy et Fils,FR0000000133,2024-02-19,2024-02-21,Derivative,136573.91,43.6199,3131,43.5945,43.6867,43.6406,4477356,19.19,BBB,0,Financials,67.3,TR001
TRD000093,CP010,Allard,FR0000000066,2024-01-29,2024-01-31,Fixed Income,454834.67,90.2808,5038,90.205,90.3122,90.2586,4738955,19.17,BBB,0,Financials,57.9,TR019
TRD005537,CP045,Leclerc S.A.S.,FR0000000042,2024-05-06,2024-05-08,Fixed Income,3901804.04,112.4342,34703,112.3228,112.4798,112.4013,934608,81.08,AA,0,Financials,18.9,TR013
TRD006668,CP032,Tessier,FR0000000110,2024-02-15,2024-02-19,FX,29013.25,1.4503,20005,1.447161,1.4523,1.4497,3384844,17.0,A,0,Technology,19.6,TR008
TRD008258,CP025,Pereira,FR0000000142,2024-05-07,2024-05-09,Equity,25096969.38,702.2685,35737,702.09,702.6203,702.3552,1246294,67.75,BBB,0,Industrials,51.5,TR006
TRD008348,CP044,Reynaud,FR0000000139,2024-02-13,2024-02-15,equity,265089.8,21.3541,12414,21.34,21.3718,21.3559,1493292,62.83,BBB,0,Technology,39.2,TR024
TRD000412,CP044,Reynaud,FR0000000073,2024-02-12,2024-02-14,Bond,279463.92,114.1601,2448,113.9888,114.4302,114.2095,3188773,12.45,BBB,0,Technology,40.3,TR003
TRD007976,CP002,Maillot,FR0000000014,2024-04-03,2024-04-05,equity,20976825.42,554.7957,37810,553.62,555.0104,554.3152,384510,18.62,A,0,Financials,34.0,TR015
TRD001584,CP016,Gros,FR0000000037,2024-05-01,2024-05-03,fx,48417.94,1.1471,42209,1.146257,1.149,1.1476,2704663,48.65,,0,Healthcare,39.8,TR018
TRD004291,CP019,Pelletier et Fils,FR0000000096,2024-05-16,2024-05-20,bond,112343.23,106.5875,1054,106.2624,106.7016,106.482,4233033,20.39,A,1,Real Estate,69.9,TR023
TRD000435,CP037,Guichard Rey S.A.S.,FR0000000115,2024-06-07,2024-06-10,bond,4075519.19,91.3077,44635,91.1699,91.5755,91.3727,2897900,,BBB,0,Real Estate,46.7,TR003
TRD007244,CP019,Pelletier et Fils,FR0000000111,2024-01-08,2024-01-10,derivative,1773098.23,36.6093,48433,36.5841,36.7603,60.6578,2102713,27.05,A,0,Real Estate,76.1,TR016
TRD006455,CP035,Hernandez SARL,FR0000000010,2024-06-17,2024-06-19,EQ,1002787.75,50.9081,19698,50.89,50.9395,50.9147,2984908,79.06,CCC,0,Industrials,42.5,TR001
TRD003929,CP028,Maurice,FR0000000071,2024-06-21,2024-06-24,equity,6443296.2,180.9,35618,180.83,181.2175,181.0238,2637041,26.0,B,0,Consumer Discretionary,18.8,TR012
TRD004510,CP032,Tessier,FR0000000133,2024-05-20,2024-05-18,fx,6128.13,1.1955,5126,1.194606,1.1984,1.1965,3414465,19.09,A,0,Technology,18.6,TR007
TRD004676,CP043,Noël S.A.R.L.,FR0000000133,2024-03-04,2024-03-06,bond,1746540.58,99.4047,17570,99.2123,99.4798,99.346,2359442,#N/A,A,0,Healthcare,34.2,TR016
TRD006698,CP007,Wagner SARL,FR0000000033,2024-02-12,2024-02-14,equity,19237536.88,668.8758,28761,668.51,670.059,669.2845,4377475,,BBB,0,Technology,52.5,TR020
TRD005848,CP006,Moulin,FR0000000039,2024-01-24,2024-01-26,fx,50006.83,1.4704,34009,1.466574,1.4736,1.4701,2511641,34.62,BBB,0,Energy,26.3,TR011
TRD006708,CP028,Maurice,FR0000000128,2024-01-25,2024-01-29,DERIV,1184784.22,29.0659,40762,29.0287,29.0792,29.054,2238052,33.6,B,0,Consumer Discretionary,18.0,TR017
TRD003531,CP039,Laroche Gilbert S.A.R.L.,FR0000000008,2024-04-23,2024-04-25,EQ,19284475.99,388.5649,49630,388.24,389.0327,388.6363,3211009,49.56,BBB,0,Utilities,67.7,TR021
TRD008216,CP024,Moreno Godard S.A.,FR0000000074,2024-04-12,2024-04-15,derivative,1597275.67,50.0431,31918,49.9985,50.0592,50.0288,1706213,14.02,BB,0,Consumer Discretionary,19.9,TR003
TRD008066,CP037,Guichard Rey S.A.S.,FR0000000040,2024-03-07,2024-03-11,bond,3579341.82,86.2305,41509,86.1749,86.3142,86.2446,1073288,34.6,BBB,0,Real Estate,47.1,TR019
TRD000420,CP035,Hernandez SARL,FR0000000043,2024-06-10,2024-06-12,fx,18918.34,0.9318,20303,0.931165,0.9321,0.9316,3481789,61.42,CCC,1,Industrials,40.4,TR003
TRD004873,CP012,Lacroix,FR0000000126,2024-06-19,2024-06-21,bond,1930335.44,108.7023,17758,108.6547,109.0055,108.8301,3169171,9.36,BB,0,Technology,69.4,TR020
TRD003844,CP031,Lebon et Fils,FR0000000100,2024-03-26,2024-03-28,equity,4231283.37,400.0457,10577,399.62,400.493,400.0565,4378815,58.59,,0,Utilities,42.3,TR017
TRD002762,CP024,Moreno Godard S.A.,FR0000000021,2024-04-29,2024-05-01,FX,41873.05,0.8402,49837,0.839809,0.8412,0.8405,3208853,41.82,BB,0,Consumer Discretionary,15.5,TR022
TRD000321,CP021,Bonnet SA,FR0000000027,2024-06-17,2024-06-19,derivative,481142.95,41.864,11493,41.8262,41.8967,41.8615,662948,35.13,BB,0,Financials,54.0,TR017
TRD003689,CP041,Jacquot S.A.R.L.,FR0000000098,2024-06-17,2024-06-19,derivative,222214.72,14.4737,15353,14.4496,14.4897,14.4696,675480,7.96,B,0,Industrials,16.9,TR024
TRD005183,CP026,Menard S.A.,FR0000000028,2024-06-14,2024-06-17,EQUITY,3130105.14,579.6491,5400,578.5,580.0191,579.2595,4245310,45.1,AA,0,Energy,12.0,TR003
TRD002434,CP023,Guillon Poulain et Fils,FR0000000095,2024-06-12,2024-06-14,Fx,41483.06,0.971,42722,0.969903,0.9743,0.9721,316609,15.33,D,0,Utilities,41.7,TR002
TRD000203,CP038,Maréchal,FR0000000001,2024-03-25,2024-03-27,Equity,13903538.14,589.7327,23576,588.78,590.2891,589.5345,3614107,73.01,AA,0,Technology,41.7,TR007
TRD005122,CP025,Pereira,FR0000000078,2024-03-21,2024-03-25,fx,-26038.15,1.0667,24410,1.063479,1.0686,1.066,225142,73.46,BBB,0,Industrials,59.2,TR007
TRD000527,CP007,Wagner SARL,FR0000000087,2024-05-29,2024-05-31,Derivative,53128.8,3.8374,13845,3.8299,3.8456,3.8377,4243223,32.79,BBB,0,Technology,51.0,TR010
TRD007662,CP019,Pelletier et Fils,FR0000000062,2024-03-11,2024-03-13,equity,5403520.27,600.6581,8996,600.07,601.5734,600.8217,83064,22.94,,0,Real Estate,70.9,TR004
TRD004138,CP020,Foucher,FR0000000141,2024-03-04,2024-03-06,OPT,4667.17,0.8033,5810,0.8002,0.8041,0.8022,3202991,58.67,AAA,0,Industrials,34.2,TR009
TRD007762,CP001,Ruiz SA,FR0000000027,2024-06-17,2024-06-19,bond,4057638.09,91.2875,44449,91.2396,91.3114,161.969,3345691,68.22,B,0,Technology,13.8,TR019
TRD005260,CP029,Le Goff,FR0000000111,2024-05-28,2024-05-30,fx,7350.02,1.3076,5621,1.307424,1.3091,1.3083,3079788,,BBB,0,Technology,40.1,TR001
TRD003833,CP011,Traore,FR0000000139,2024-03-18,2024-03-20,Fx,37394.77,0.824,45382,0.823085,0.8253,0.8242,1800336,56.29,CCC,1,Financials,40.4,TR017
TRD007868,CP033,Dupuy,FR0000000121,2024-02-23,2024-02-26,Equities,17608935.9,737.3,23883,736.76,737.7281,737.2441,3072886,36.16,CCC,1,Consumer Discretionary,10.2,TR019
TRD002549,CP045,Leclerc S.A.S.,FR0000000020,2024-05-20,2024-05-22,fx,52099.05,1.4367,36263,1.434926,1.4373,1.4361,2221338,,AA,0,Financials,20.5,TR009
TRD005637,CP024,Moreno Godard S.A.,FR0000000101,2024-01-29,2024-01-31,equity,675341.7,23.7788,28401,23.77,23.7881,23.779,603889,,BB,0,Consumer Discretionary,22.9,TR014
